fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,Amazon,Decathlon,Deporvillage
2023-11-25,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,13,74.8,972.4,89.88,73.79,82.89
2023-11-25,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,11,66.0,726.0,81.58,69.02,78.21
2023-11-25,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,13,30.8,400.4,37.78,31.59,37.02
2023-11-25,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,15,57.2,858.0,61.84,58.41,65.29
2023-11-25,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,8,61.6,492.8,71.56,67.98,71.45
2023-11-25,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,11,57.2,629.2,69.94,56.36,61.16
2023-11-25,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,12,368.0,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2023-11-25,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,10,161.0,5143.851499999984,195.6625,163.275,181.925
2023-11-25,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,18,41.4,745.2,42.72,43.91,42.91
2023-11-25,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,17,50.6,860.2,54.52,51.11,57.28
2023-11-25,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,15,23.0,345.0,26.81,22.26,24.19
2023-11-25,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,15,36.8,552.0,42.3,38.2,40.97
2023-11-25,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,17,138.0,5143.851499999984,154.6625,161.0875,150.53750000000002
2023-11-25,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,14,763.6,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2023-11-25,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,12,87.4,1048.8,90.4,84.72,99.15
2023-11-25,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,14,64.4,901.6,63.77,63.93,72.01
2023-11-25,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,12,101.2,1214.4,107.55,101.15,108.28
2023-11-25,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,11,73.6,809.6,80.22,76.11,79.2
2023-11-25,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,25,124.8,5143.851499999984,139.1,116.6375,134.2125
2023-11-25,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,7,19.2,134.4,18.26,18.46,20.49
2023-11-25,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,8,33.6,268.8,34.93,31.83,33.17
2023-11-25,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,8,48.0,384.0,52.71,46.35,50.02
2023-11-26,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,65,101.2,5143.851499999984,92.725,120.4375,106.625
2023-11-26,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,63,118.8,5143.851499999984,127.075,118.6,129.35
2023-11-26,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,13,74.8,972.4,80.15,80.98,80.3
2023-11-26,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,16,66.0,1056.0,74.42,67.75,74.43
2023-11-26,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,12,30.8,369.6,35.39,32.05,34.19
2023-11-26,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,10,57.2,572.0,60.21,57.65,65.2
2023-11-26,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,10,61.6,616.0,72.32,61.11,70.8
2023-11-26,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,9,57.2,514.8,64.46,57.45,64.54
2023-11-26,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,10,368.0,5143.851499999984,403.3126249999999,364.25499999999994,384.3
2023-11-26,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,12,161.0,5143.851499999984,192.625,166.4875,177.225
2023-11-26,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,16,41.4,662.4,43.67,43.11,48.11
2023-11-26,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,21,50.6,1062.6,56.13,49.14,54.91
2023-11-26,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,16,23.0,368.0,25.72,22.78,24.36
2023-11-26,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,13,36.8,478.4,38.38,35.38,40.79
2023-11-26,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,17,138.0,5143.851499999984,148.3,159.1875,143.4125
2023-11-26,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,14,763.6,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2023-11-26,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,11,87.4,961.4,87.37,89.33,92.33
2023-11-26,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,8,64.4,515.2,71.2,66.11,72.71
2023-11-26,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,9,101.2,910.8,115.51,103.79,108.41
2023-11-26,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,10,73.6,736.0,81.39,73.67,82.81
2023-11-26,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,23,124.8,5143.851499999984,141.85,117.725,129.0
2023-11-26,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,8,19.2,153.6,20.31,18.35,20.16
2023-11-26,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,8,33.6,268.8,35.84,31.62,34.53
2023-11-26,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,6,48.0,288.0,50.62,44.5,51.89
2023-11-27,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,53,97.75,5143.851499999984,87.6375,111.8375,101.9625
2023-11-27,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,49,114.75,5143.851499999984,116.35,116.725,123.4125
2023-11-27,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,11,72.25,794.75,80.18,79.99,81.82
2023-11-27,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,9,63.75,573.75,82.03,72.79,77.53
2023-11-27,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,10,29.75,297.5,34.01,31.53,36.45
2023-11-27,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,8,55.25,442.0,70.77,59.53,64.2
2023-11-27,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,11,59.5,654.5,64.94,65.88,69.62
2023-11-27,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,10,55.25,552.5,62.77,61.11,64.48
2023-11-27,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,6,360.0,5143.851499999984,389.3375,341.175,365.525
2023-11-27,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,8,157.5,1260.0,185.6625,150.575,171.3625
2023-11-27,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,19,40.5,769.5,47.39,42.8,43.99
2023-11-27,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,15,49.5,742.5,55.24,52.12,56.76
2023-11-27,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,12,22.5,270.0,25.09,22.53,25.54
2023-11-27,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,10,36.0,360.0,41.14,38.58,38.95
2023-11-27,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,9,135.0,1215.0,142.05,145.61249999999998,138.3375
2023-11-27,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,12,747.0,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2023-11-27,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,9,85.5,769.5,89.98,88.32,93.92
2023-11-27,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,8,63.0,504.0,73.22,65.14,72.32
2023-11-27,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,9,99.0,891.0,100.56,98.72,108.98
2023-11-27,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,8,72.0,576.0,83.05,73.51,78.52
2023-11-27,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,17,123.5,5143.851499999984,135.0625,109.725,124.475
2023-11-27,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,7,19.0,133.0,20.41,17.57,20.22
2023-11-27,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,5,33.25,166.25,36.72,32.0,33.05
2023-11-27,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,5,47.5,237.5,54.55,46.97,49.01
2023-11-28,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,41,105.8,5143.851499999984,96.7875,128.97500000000002,114.4
2023-11-28,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,32,124.2,5143.851499999984,135.475,125.075,136.75
2023-11-28,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,8,78.2,625.6,82.32,79.53,79.41
2023-11-28,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,9,69.0,621.0,80.64,65.59,77.63
2023-11-28,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,6,32.2,193.2,33.29,31.56,33.95
2023-11-28,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,6,59.8,358.8,63.34,60.66,64.49
2023-11-28,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,5,64.4,322.0,65.33,61.92,69.72
2023-11-28,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,5,59.8,299.0,68.72,62.06,65.09
2023-11-28,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,4,380.0,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2023-11-28,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,6,166.25,997.5,208.0125,174.35,190.3
2023-11-28,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,9,42.75,384.75,46.41,40.07,45.04
2023-11-28,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,10,52.25,522.5,56.55,51.3,58.01
2023-11-28,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,8,23.75,190.0,23.88,22.38,23.88
2023-11-28,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,9,38.0,342.0,40.99,34.96,40.34
2023-11-28,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,10,142.5,5143.851499999984,159.46249999999998,164.8375,149.1625
2023-11-28,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,8,788.5,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2023-11-28,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,5,90.25,451.25,92.27,88.57,93.62
2023-11-28,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,4,66.5,266.0,69.56,65.56,70.83
2023-11-28,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,6,104.5,627.0,116.55,97.97,110.78
2023-11-28,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,4,76.0,304.0,86.9,75.96,77.18
2023-11-28,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,12,126.1,5143.851499999984,150.9375,128.8125,140.7875
2023-11-28,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,4,19.4,77.6,20.89,19.14,19.66
2023-11-28,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,3,33.95,101.85,33.1,32.11,35.52
2023-11-28,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,4,48.5,194.0,52.75,45.19,46.58
2023-11-29,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,36,105.8,5143.851499999984,98.8125,126.0125,115.5
2023-11-29,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,52,124.2,5143.851499999984,134.4875,126.625,141.6375
2023-11-29,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,7,78.2,547.4,90.25,73.72,80.55
2023-11-29,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,9,69.0,621.0,77.09,65.98,73.87
2023-11-29,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,7,32.2,225.4,33.3,32.33,34.67
2023-11-29,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,6,59.8,358.8,69.21,59.19,66.57
2023-11-29,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,7,64.4,450.8,76.01,60.39,70.69
2023-11-29,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,6,59.8,358.8,60.62,59.74,68.39
2023-11-29,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,5,380.0,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2023-11-29,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,7,166.25,1163.75,209.6125,171.175,189.85
2023-11-29,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,8,42.75,342.0,48.99,38.64,46.25
2023-11-29,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,8,52.25,418.0,56.23,49.96,53.74
2023-11-29,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,8,23.75,190.0,23.62,22.16,25.68
2023-11-29,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,10,38.0,380.0,40.83,37.35,40.19
2023-11-29,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,12,142.5,5143.851499999984,159.35,172.85,154.5
2023-11-29,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,8,788.5,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2023-11-29,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,4,90.25,361.0,101.56,81.88,93.44
2023-11-29,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,5,66.5,332.5,75.08,62.88,68.99
2023-11-29,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,5,104.5,522.5,107.16,98.01,111.49
2023-11-29,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,4,76.0,304.0,83.07,73.66,80.35
2023-11-29,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,12,126.1,5143.851499999984,153.675,131.57500000000002,133.725
2023-11-29,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,3,19.4,58.2,19.5,17.68,21.14
2023-11-29,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,4,33.95,135.8,33.74,32.9,33.91
2023-11-29,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,3,48.5,145.5,51.3,46.67,47.34
2023-11-30,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,13,114.68,5143.851499999984,89.73,116.17,103.16
2023-11-30,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,12,132.49,5143.851499999984,124.8,115.79,123.22
2023-11-30,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,2,83.86,167.72,88.26,78.26,86.92
2023-11-30,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,2,76.11,152.22,73.87,66.4,73.92
2023-11-30,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,34.98,69.96,34.04,31.51,34.0
2023-11-30,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,65.92,131.84,66.34,58.16,64.56
2023-11-30,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,71.18,142.36,67.92,66.72,64.84
2023-11-30,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,66.69,133.38,64.36,56.9,63.17
2023-11-30,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,408.27,816.54,384.84,361.32,383.16
2023-11-30,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,172.72,345.44,184.52,156.39,169.27
2023-11-30,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,2,43.89,87.78,48.9,42.46,42.94
2023-11-30,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,56.23,168.69,54.38,49.4,57.09
2023-11-30,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,25.15,75.45,24.06,23.74,25.63
2023-11-30,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,40.0,120.0,38.18,36.45,40.5
2023-11-30,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,148.12,592.48,144.85,152.8,140.97
2023-11-30,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,2,852.26,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2023-11-30,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,95.57,191.14,92.3,88.89,98.23
2023-11-30,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,69.22,138.44,63.61,66.78,67.75
2023-11-30,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,111.98,223.96,111.71,99.78,112.38
2023-11-30,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,1,81.25,81.25,74.29,72.7,83.91
2023-11-30,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,4,133.17,532.68,135.09,114.8,129.46
2023-11-30,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.39,20.39,21.1,18.09,20.3
2023-11-30,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,34.05,34.05,34.63,31.52,34.31
2023-11-30,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,51.43,51.43,53.92,46.43,48.13
2024-10-25,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,16,117.31,5143.851499999984,89.44,120.33,107.38
2024-10-25,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,15,133.41,5143.851499999984,128.73,118.78,128.86
2024-10-25,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,85.11,255.33,88.96,78.11,81.98
2024-10-25,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,74.11,222.33,71.01,70.55,78.25
2024-10-25,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,34.55,103.65,35.69,31.35,33.41
2024-10-25,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,63.85,191.55,61.22,58.16,65.76
2024-10-25,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,70.8,141.6,70.28,62.47,71.92
2024-10-25,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,65.96,131.92,62.83,60.53,62.9
2024-10-25,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,396.71,793.42,402.53,364.25499999999994,385.2574999999999
2024-10-25,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,176.19,352.38,193.41,164.34,177.19
2024-10-25,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,44.21,132.63,42.15,41.05,44.5
2024-10-25,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,55.96,167.88,52.42,49.25,51.46
2024-10-25,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,24.51,73.53,22.66,24.17,25.33
2024-10-25,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,39.5,118.5,42.08,35.48,39.49
2024-10-25,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,154.34,617.36,148.78,156.63,144.53
2024-10-25,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,854.22,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2024-10-25,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,92.32,184.64,89.96,83.05,97.65
2024-10-25,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,3,71.71,215.13,67.04,62.7,69.72
2024-10-25,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,112.72,225.44,112.87,101.81,107.11
2024-10-25,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,79.65,159.3,81.47,74.98,78.2
2024-10-25,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,133.63,801.78,138.75,118.72,128.71
2024-10-25,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.35,40.7,20.2,18.05,20.75
2024-10-25,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,34.05,34.05,37.51,32.87,33.73
2024-10-25,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,2,49.78,99.56,49.71,44.79,48.86
2024-10-26,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,20,114.81,5143.851499999984,92.37,118.85,106.54
2024-10-26,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,16,136.59,5143.851499999984,125.59,118.79,134.2
2024-10-26,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,4,87.43,349.72,88.15,73.65,86.98
2024-10-26,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,4,74.52,298.08,79.82,67.01,70.52
2024-10-26,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,34.2,102.6,36.17,30.79,34.37
2024-10-26,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,65.66,196.98,61.51,57.98,68.65
2024-10-26,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,3,70.63,211.89,74.49,64.18,68.83
2024-10-26,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,3,65.5,196.5,67.08,61.83,66.27
2024-10-26,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,3,409.31,1227.93,396.83,364.25499999999994,385.2574999999999
2024-10-26,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,179.44,358.88,196.38,166.4,182.7
2024-10-26,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,4,45.14,180.56,43.82,42.24,45.7
2024-10-26,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,56.06,224.24,55.38,49.3,55.54
2024-10-26,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,25.48,101.92,27.09,23.68,26.45
2024-10-26,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,39.97,119.91,40.73,35.76,39.44
2024-10-26,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,5,153.12,765.6,149.27,161.32,142.06
2024-10-26,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,835.22,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2024-10-26,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,3,95.1,285.3,99.31,89.22,90.93
2024-10-26,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,67.93,135.86,71.49,61.43,69.46
2024-10-26,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,3,109.46,328.38,101.17,97.82,111.61
2024-10-26,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,3,77.92,233.76,77.19,72.95,81.28
2024-10-26,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,8,127.63,1021.04,140.17,121.02,133.44
2024-10-26,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.21,40.42,21.71,17.54,19.01
2024-10-26,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,34.61,69.22,32.24,31.47,36.43
2024-10-26,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,2,51.08,102.16,50.49,48.38,50.67
2024-10-27,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,13,113.46,5143.851499999984,93.19,118.61,108.07
2024-10-27,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,14,132.79,5143.851499999984,126.85,120.13,127.27
2024-10-27,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,4,86.36,345.44,80.08,79.82,90.16
2024-10-27,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,2,77.01,154.02,70.96,65.12,72.94
2024-10-27,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,35.47,70.94,33.28,31.43,35.99
2024-10-27,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,63.79,127.58,62.05,59.01,64.44
2024-10-27,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,71.08,142.16,70.13,62.11,68.98
2024-10-27,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,65.5,131.0,65.84,59.59,66.37
2024-10-27,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,408.67,817.34,403.3126249999999,364.25499999999994,381.63
2024-10-27,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,171.14,342.28,188.9,161.81,179.52
2024-10-27,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,4,43.96,175.84,48.38,40.41,45.15
2024-10-27,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,55.61,222.44,58.73,52.57,55.09
2024-10-27,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,2,25.45,50.9,24.17,23.63,26.48
